,brand,name,bodyType,color,fuelType,year,mileage,transmission,power,price,vehicleConfiguration,engineName,engineDisplacement,location,parse_date
12435,Toyota,Probox,station wagon,white,Gasoline,2002.0,230000.0,AT,109.0,355000,1.5 DX,1NZ-FE,1.5 LTR,"Uông Bí, Quảng Ninh, Việt Nam",2022-08-21 06:00:00
915,Toyota,Voxy,minivan,white,Gasoline,2016.0,104000.0,CVT,152.0,1850000, 2.0 ZS Kirameki II (8 Seater),3ZR-FAE,2.0 LTR,"Hoàng Mai, Hà Nội, Việt Nam",2022-08-21 06:00:00
13900,Toyota,Mark II,sedan,white,Gasoline,2003.0,320000.0,AT,160.0,489990,2.0 Grande Four,1G-FE,2.0 LTR,"Móng Cái, Quảng Ninh, Việt Nam",2022-08-21 06:00:00
13057,Honda,Fit,hatchback 5 doors,,Gasoline,2017.0,103000.0,Robot,110.0,915000,1.5 Hybrid F,LEB,1.5 LTR,"Đông Triều, Quảng Ninh, Việt Nam",2022-08-21 06:00:00
1817,Toyota,Vitz,hatchback 5 doors,blue,Gasoline,2017.0,43000.0,CVT,69.0,765000, 1.0 F M Package,1KR-FE,1.0 LTR,"Cầu Giấy, Hà Nội, Việt Nam",2022-08-21 06:00:00
8533,Subaru,Levorg,station wagon,,Gasoline,2014.0,137000.0,CVT,300.0,1450000,2.0 GT EyeSight 4WD,FA20,2.0 LTR,"Long Biên, Hà Nội, Việt Nam",2022-08-21 06:00:00
3396,Toyota,Wish,minivan,grey,Gasoline,2010.0,165000.0,CVT,133.0,900000,1.8 S 4WD,2ZR-FAE,1.8 LTR,"Bắc Từ Liêm, Hà Nội, Việt Nam",2022-08-21 06:00:00
8532,Toyota,Land Cruiser Prado,jeep 5 doors,white,Gasoline,2009.0,150000.0,AT,276.0,2550000,4.0 TZ 4WD,1GR-FE,4.0 LTR,"Móng Cái, Quảng Ninh, Việt Nam",2022-08-21 07:00:00
3484,Toyota,Land Cruiser,jeep 5 doors,black,Diesel,2013.0,220000.0,AT,235.0,3700000,4.5 TD AT Люкс (7 мест) ,1VD-FTV,4.5 LTR,"Long Biên, Hà Nội, Việt Nam",2022-08-21 07:00:00
14926,Mitsubishi,Legnum,station wagon,white,Gasoline,1996.0,150000.0,AT,150.0,270000,1.8 ST,4G93,1.8 LTR,"Hải Phòng, Hải Phòng, Việt Nam",2022-08-21 07:00:00
12167,Toyota,Land Cruiser Prado,jeep 5 doors,white,Gasoline,2017.0,32000.0,AT,163.0,4199999, 2.7 TX L Package 7 seat 4WD,2TR-FE,2.7 LTR,"Long Biên, Hà Nội, Việt Nam",2022-08-21 07:00:00
8582,Honda,MDX,jeep 5 doors,black,Gasoline,2003.0,240000.0,AT,260.0,440000,3.5 Exclusive,J35A,3.5 LTR,"Bắc Từ Liêm, Hà Nội, Việt Nam",2022-08-21 07:00:00
3500,Toyota,Allion,sedan,black,Gasoline,2009.0,130000.0,CVT,110.0,800000,1.5 A15 G package special edition,1NZ-FE,1.5 LTR,"Hải Phòng, Hải Phòng, Việt Nam",2022-08-21 07:00:00
1657,Mitsubishi,Chariot Grandis,minivan,silver,Gasoline,1997.0,197000.0,AT,165.0,340000,2.4 exceed MMCS 7 seater,4G64,2.4 LTR,"Hải Phòng, Hải Phòng, Việt Nam",2022-08-21 07:00:00
2963,Toyota,Caldina,station wagon,black,Gasoline,1997.0,290000.0,AT,140.0,290000,2.0 G Aerial specification,3S-FE,2.0 LTR,"Đông Triều, Quảng Ninh, Việt Nam",2022-08-21 07:00:00
8641,Toyota,Mark X,sedan,white,Gasoline,,240000.0,AT,203.0,1250000,,,,"Móng Cái, Quảng Ninh, Việt Nam",2022-08-21 07:00:00
190,Toyota,Harrier,jeep 5 doors,burgundy,Gasoline,2013.0,103000.0,CVT,151.0,1860000,2.0 Elegance,3ZR-FAE,2.0 LTR,"Long Biên, Hà Nội, Việt Nam",2022-08-21 07:00:00
8791,Honda,Shuttle,station wagon,white,Gasoline,2017.0,60000.0,Robot,110.0,1190000, 1.5 Hybrid X Honda Sensing,LEB,1.5 LTR,"Đông Triều, Quảng Ninh, Việt Nam",2022-08-21 07:00:00
4109,Suzuki,Jimny,jeep 3 doors,red,Gasoline,2010.0,94000.0,AT,64.0,695000,660 X Adventure XC 4WD,K6A,0.7 LTR,"Hoàng Mai, Hà Nội, Việt Nam",2022-08-21 07:00:00
4117,Toyota,Vitz,hatchback 5 doors,,Gasoline,,90000.0,CVT,71.0,505000,,,,"Đông Triều, Quảng Ninh, Việt Nam",2022-08-21 07:00:00
701,Lexus,RX450h,jeep 5 doors,white,Gasoline,2012.0,125000.0,CVT,249.0,2500000,3.5 CVT Dynamic Edition,2GR-FXE,3.5 LTR,"Hạ Long, Quảng Ninh, Việt Nam",2022-08-21 07:00:00
9066,Toyota,Harrier,jeep 5 doors,blue,Gasoline,1997.0,119000.0,AT,220.0,589000,3.0 FOUR,1MZ-FE,3.0 LTR,"Hai Bà Trưng, Hà Nội, Việt Nam",2022-08-21 07:00:00
7294,Toyota,Vellfire,minivan,black,Gasoline,,91000.0,CVT,152.0,2390000,,,,"Bắc Từ Liêm, Hà Nội, Việt Nam",2022-08-21 07:00:00
8087,Nissan,X-Trail,jeep 5 doors,white,Gasoline,2017.0,75000.0,CVT,147.0,1620000,2.0 20X 7-seat,MR20DD,2.0 LTR,"Thanh Xuân, Hà Nội, Việt Nam",2022-08-21 07:00:00
2666,Toyota,Voxy,minivan,white,Gasoline,2014.0,91000.0,CVT,99.0,1450000,1.8 Hybrid V,2ZR-FXE,1.8 LTR,"Hạ Long, Quảng Ninh, Việt Nam",2022-08-21 07:00:00
5690,Lexus,NX200t,jeep 5 doors,grey,Gasoline,,22000.0,AT,238.0,2930000,,,,"Cầu Giấy, Hà Nội, Việt Nam",2022-08-21 07:00:00
1303,Subaru,Forester,jeep 5 doors,,Gasoline,2012.0,105000.0,CVT,280.0,1600000,2.0XT EyeSight 4WD,FA20,2.0 LTR,"Móng Cái, Quảng Ninh, Việt Nam",2022-08-21 07:00:00
7511,Lexus,GX460,jeep 5 doors,grey,Gasoline,2019.0,42000.0,AT,296.0,6650000,4.6 AT Executive 5 Sport,1UR-FE,4.6 LTR,"Quận 1, Thành phố Hồ Chí Minh, Việt Nam",2022-08-21 07:00:00
8894,Honda,Stream,minivan,grey,Gasoline,2006.0,177000.0,AT,140.0,330000,1.8 RSZ,R18A,1.8 LTR,"Long Biên, Hà Nội, Việt Nam",2022-08-21 07:00:00
774,Mitsubishi,Pajero,jeep 3 doors,white,Gasoline,2002.0,234000.0,AT,220.0,875000,3.5 super exceed short,6G74,3.5 LTR,"Hai Bà Trưng, Hà Nội, Việt Nam",2022-08-21 07:00:00
9380,Toyota,Camry,sedan,blue,Gasoline,1990.0,200000.0,AT,115.0,105000,1.8 Lumiere,4S-FE,1.8 LTR,"Hai Bà Trưng, Hà Nội, Việt Nam",2022-08-21 07:00:00
13400,Toyota,Land Cruiser,jeep 5 doors,black,Diesel,2015.0,120000.0,AT,249.0,7100000,4.5 TD AT Люкс Safety (5 мест) ,1VD-FTV,4.5 LTR,"Bắc Từ Liêm, Hà Nội, Việt Nam",2022-08-21 08:00:00
6047,Toyota,Land Cruiser Prado,jeep 5 doors,black,Gasoline,2017.0,17000.0,AT,163.0,3450000, 2.7 TX L Package 7 seat 4WD,2TR-FE,2.7 LTR,"Quận 1, Thành phố Hồ Chí Minh, Việt Nam",2022-08-21 08:00:00
608,Toyota,Mark X,sedan,white,Gasoline,,134000.0,AT,203.0,1550000,,,,"Hoàng Mai, Hà Nội, Việt Nam",2022-08-21 08:00:00
3869,Toyota,Vitz,hatchback 5 doors,grey,Gasoline,2019.0,63000.0,CVT,69.0,778000, 1.0 F Safety Edition III,1KR-FE,1.0 LTR,"Hạ Long, Quảng Ninh, Việt Nam",2022-08-21 08:00:00
3214,Toyota,Wish,minivan,black,Gasoline,2012.0,142000.0,CVT,143.0,1100000,1.8 S,2ZR-FAE,1.8 LTR,"Quận 8, Thành phố Hồ Chí Minh, Việt Nam",2022-08-21 08:00:00
13297,Toyota,Hilux Surf,jeep 5 doors,,Diesel,1996.0,189000.0,AT,140.0,670000,3.0DT SSR-G intercooler wide body touring package,1KZ-TE,3.0 LTR,"Long Biên, Hà Nội, Việt Nam",2022-08-21 08:00:00
3862,UAZ,Buhanka,minivan,grey,Gasoline,,,Manual,112.0,1695000,,,,"Móng Cái, Quảng Ninh, Việt Nam",2022-08-21 08:00:00
9270,Mitsubishi,Pajero iO,jeep 5 doors,white,Gasoline,,138000.0,AT,130.0,370000,,,,"Hoàng Mai, Hà Nội, Việt Nam",2022-08-21 08:00:00
1363,Nissan,Leaf,hatchback 5 doors,white,Electro,2013.0,50000.0,AT,,520000,S,EM57,,"Uông Bí, Quảng Ninh, Việt Nam",2022-08-21 08:00:00
5717,Nissan,Cima,sedan,golden,Gasoline,2003.0,265000.0,AT,280.0,265000,4.5 450VIP FOUR,VK45DE,4.5 LTR,"Bắc Từ Liêm, Hà Nội, Việt Nam",2022-08-21 08:00:00
763,Honda,Shuttle,station wagon,white,Gasoline,2017.0,60000.0,Robot,110.0,1190000, 1.5 Hybrid X Honda Sensing,LEB,1.5 LTR,"Quận 1, Thành phố Hồ Chí Minh, Việt Nam",2022-08-21 08:00:00
2848,Lada,2105,sedan,blue,Gasoline,2006.0,49000.0,Manual,72.0,130000,1.6 MT 21054-30,VAZ-21067,1.6 LTR,"Bắc Từ Liêm, Hà Nội, Việt Nam",2022-08-21 08:00:00
3766,Toyota,Prius,liftback,black,Gasoline,2016.0,135000.0,CVT,98.0,1350000, 1.8 S Safety Plus,2ZR-FXE,1.8 LTR,"Hai Bà Trưng, Hà Nội, Việt Nam",2022-08-21 08:00:00
10632,Toyota,Corona Premio,sedan,grey,Gasoline,1996.0,230000.0,AT,140.0,250000,2.0 E L package,3S-FE,2.0 LTR,"Uông Bí, Quảng Ninh, Việt Nam",2022-08-21 08:00:00
11580,Toyota,Land Cruiser Prado,jeep 5 doors,white,Gasoline,2017.0,51000.0,AT,163.0,3640000, 2.7 TX L Package 7 seat 4WD,2TR-FE,2.7 LTR,"Hai Bà Trưng, Hà Nội, Việt Nam",2022-08-21 08:00:00
7658,Toyota,Prius,liftback,blue,Gasoline,2008.0,200000.0,CVT,76.0,600000,1.5 S 10th anniversary edition,1NZ-FXE,1.5 LTR,"Long Biên, Hà Nội, Việt Nam",2022-08-21 08:00:00
10716,Nissan,Skyline,sedan,burgundy,Gasoline,1998.0,170000.0,Manual,280.0,500000,2.5 25GT turbo,RB25DET,2.5 LTR,"Quận 1, Thành phố Hồ Chí Minh, Việt Nam",2022-08-21 08:00:00
3648,Subaru,Legacy Lancaster,station wagon,black,Gasoline,1998.0,215000.0,AT,167.0,335000,2.5 Lancaster,EJ25,2.5 LTR,"Móng Cái, Quảng Ninh, Việt Nam",2022-08-21 08:00:00
5100,Nissan,NV200,minivan,silver,Gasoline,2014.0,151000.0,AT,109.0,855000,1.6 16X-2R,HR16DE,1.6 LTR,"Quận 8, Thành phố Hồ Chí Minh, Việt Nam",2022-08-21 08:00:00
327,Toyota,Land Cruiser,jeep 5 doors,black,Diesel,2015.0,202000.0,AT,249.0,4600000,4.5 TD AT Люкс Safety (5 мест) ,1VD-FTV,4.5 LTR,"Hải Phòng, Hải Phòng, Việt Nam",2022-08-21 08:00:00
11466,Honda,Freed Spike,minivan,black,Gasoline,2012.0,187000.0,CVT,88.0,845000,1.5 Just Selection,LEA,1.5 LTR,"Bắc Từ Liêm, Hà Nội, Việt Nam",2022-08-21 08:00:00
13025,Audi,Q5,jeep 5 doors,black,Gasoline,,42000.0,Automatic,230.0,2050000,,,,"Cầu Giấy, Hà Nội, Việt Nam",2022-08-21 08:00:00
6306,BMW,X3,jeep 5 doors,white,Diesel,2019.0,70000.0,AT,326.0,4590000,M40d,B57D30B,3.0 LTR,"Hải Phòng, Hải Phòng, Việt Nam",2022-08-21 08:00:00
853,Mercedes-Benz,E-Class,sedan,black,Gasoline,2009.0,200000.0,AT,184.0,1350000,E 200 CGI BlueEfficiency AТ Elegance,M 271 DE 18 AL,1.8 LTR,"Hải Phòng, Hải Phòng, Việt Nam",2022-08-21 08:00:00
2314,Lexus,LS500,sedan,silver,Gasoline,2017.0,53000.0,AT,422.0,4500000,500 F Sport 4WD,V35A-FTS,3.4 LTR,"Cầu Giấy, Hà Nội, Việt Nam",2022-08-21 09:00:00
6764,Toyota,Harrier,jeep 5 doors,white,Gasoline,2017.0,17000.0,CVT,151.0,2425000, 2.0 Premium,3ZR-FAE,2.0 LTR,"Uông Bí, Quảng Ninh, Việt Nam",2022-08-21 09:00:00
741,Toyota,Passo,hatchback 5 doors,grey,Gasoline,2004.0,256000.0,AT,71.0,220000,1.0 X,1KR-FE,1.0 LTR,"Uông Bí, Quảng Ninh, Việt Nam",2022-08-21 09:00:00
3272,Honda,Stream,minivan,brown,Gasoline,2007.0,213000.0,AT,140.0,660000,1.8 X HDD NAVI edition ,R18A,1.8 LTR,"Cầu Giấy, Hà Nội, Việt Nam",2022-08-21 09:00:00
8268,Honda,Fit,hatchback 5 doors,,Gasoline,2020.0,15000.0,CVT,98.0,1260000,1.5 e:HEV Luxe,LEB,1.5 LTR,"Long Biên, Hà Nội, Việt Nam",2022-08-21 09:00:00
6267,Lexus,GX460,jeep 5 doors,black,Gasoline,2009.0,199000.0,AT,301.0,3300000,4.6 Premium,1UR-FE,4.6 LTR,"Móng Cái, Quảng Ninh, Việt Nam",2022-08-21 09:00:00
8908,Subaru,Forester,jeep 5 doors,grey,Gasoline,,163000.0,AT,230.0,1010000,,,,"Thanh Xuân, Hà Nội, Việt Nam",2022-08-21 09:00:00
568,Mazda,Demio,hatchback 5 doors,black,Gasoline,,200000.0,AT,91.0,360000,,,,"Hải Phòng, Hải Phòng, Việt Nam",2022-08-21 09:00:00
14449,Infiniti,QX50,jeep 5 doors,black,Gasoline,2020.0,,CVT,249.0,6315000,2.0 CVT Sensory Proactive,KR20DDET,2.0 LTR,"Móng Cái, Quảng Ninh, Việt Nam",2022-08-21 09:00:00
11479,Nissan,NV200,minivan,white,Gasoline,,295000.0,AT,109.0,790000,,,,"Long Biên, Hà Nội, Việt Nam",2022-08-21 09:00:00
6523,Honda,CR-V,jeep 5 doors,white,Gasoline,,210000.0,AT,150.0,440000,,,,"Ba Đình, Hà Nội, Việt Nam",2022-08-21 09:00:00
1748,Mitsubishi,Lancer Cedia,station wagon,grey,Gasoline,2002.0,1000.0,AT,165.0,300000,1.8 Sports Edition,4G93,1.8 LTR,"Hạ Long, Quảng Ninh, Việt Nam",2022-08-21 09:00:00
12493,Mazda,CX-5,jeep 5 doors,grey,Gasoline,2016.0,138000.0,AT,150.0,1720000,2.0 AT Active ,PE-VPS,2.0 LTR,"Đông Triều, Quảng Ninh, Việt Nam",2022-08-21 09:00:00
5125,Honda,Fit,hatchback 5 doors,,Gasoline,2011.0,100000.0,CVT,99.0,665000,1.3 G 10th Anniversary,L13A,1.3 LTR,"Thanh Xuân, Hà Nội, Việt Nam",2022-08-21 10:00:00
10343,Toyota,C-HR,jeep 5 doors,black,Gasoline,2017.0,83000.0,CVT,98.0,1660000,Hybrid 1.8 G LED Edition,2ZR-FXE,1.8 LTR,"Thanh Xuân, Hà Nội, Việt Nam",2022-08-21 10:00:00
5738,Toyota,Rush,jeep 5 doors,white,Gasoline,2013.0,100000.0,AT,109.0,1300000,1.5 G L Package 4WD,3SZ-VE,1.5 LTR,"Quận 1, Thành phố Hồ Chí Minh, Việt Nam",2022-08-21 10:00:00
7735,Isuzu,Bighorn,jeep 5 doors,white,Diesel,1997.0,245000.0,AT,135.0,750000,3.1DT XS Plaisir (5-Seater),4JG2,3.1 LTR,"Quận 1, Thành phố Hồ Chí Minh, Việt Nam",2022-08-21 10:00:00
10795,Toyota,Allion,sedan,blue,Gasoline,2008.0,180000.0,CVT,136.0,770000,1.8 A18 G package stylish edition ,2ZR-FE,1.8 LTR,"Ba Đình, Hà Nội, Việt Nam",2022-08-21 10:00:00
410,Mitsubishi,Pajero,jeep 3 doors,grey,Gasoline,,290000.0,AT,145.0,670000,,,,"Hoàng Mai, Hà Nội, Việt Nam",2022-08-21 10:00:00
12247,Toyota,Land Cruiser Prado,jeep 5 doors,black,Gasoline,2009.0,64000.0,AT,163.0,2555555,2.7 TX L package 4WD,2TR-FE,2.7 LTR,"Quận 1, Thành phố Hồ Chí Minh, Việt Nam",2022-08-21 10:00:00
3265,Subaru,Forester,jeep 5 doors,,Gasoline,2015.0,127000.0,CVT,148.0,1865000, 2.0i-L EyeSight 4WD,FB20,2.0 LTR,"Ba Đình, Hà Nội, Việt Nam",2022-08-21 10:00:00
2827,Toyota,Town Ace,minivan,,Gasoline,,101000.0,AT,97.0,995000,,,,"Hai Bà Trưng, Hà Nội, Việt Nam",2022-08-21 10:00:00
2158,Nissan,Note,hatchback 5 doors,white,Gasoline,2017.0,82000.0,AT,79.0,800000, 1.2 e-POWER X,HR12DE,1.2 LTR,"Uông Bí, Quảng Ninh, Việt Nam",2022-08-21 10:00:00
2155,Cadillac,Escalade,jeep 5 doors,,Gasoline,,110000.0,AT,409.0,5350000,,,,"Thanh Xuân, Hà Nội, Việt Nam",2022-08-21 10:00:00
11981,Toyota,Prius,liftback,white,Gasoline,,150000.0,CVT,99.0,1050000,,,,"Hải Phòng, Hải Phòng, Việt Nam",2022-08-21 10:00:00
8239,Toyota,Hilux Surf,jeep 5 doors,white,Gasoline,2000.0,246000.0,AT,150.0,1100000,2.7 SSR-G,3RZ-FE,2.7 LTR,"Quận 1, Thành phố Hồ Chí Minh, Việt Nam",2022-08-21 10:00:00
1814,Lexus,NX300h,jeep 5 doors,white,Gasoline,2014.0,112000.0,CVT,152.0,2710000, 300h 4WD,2AR-FXE,2.5 LTR,"Móng Cái, Quảng Ninh, Việt Nam",2022-08-21 10:00:00
14265,Toyota,Hilux Surf,jeep 5 doors,white,Gasoline,2000.0,246000.0,AT,150.0,1100000,2.7 SSR-G,3RZ-FE,2.7 LTR,"Hải Phòng, Hải Phòng, Việt Nam",2022-08-21 10:00:00
7042,Honda,Fit,hatchback 5 doors,pink,Gasoline,2016.0,44000.0,CVT,100.0,755000, 1.3 13G F Package Fine Edition,L13B,1.3 LTR,"Uông Bí, Quảng Ninh, Việt Nam",2022-08-21 10:00:00
10155,Mercedes-Benz,C-Class,sedan,black,Gasoline,2015.0,110000.0,AT,184.0,1850000,C 200 AT 4MATIC AMG Line,M 274 DE 20 AL,2.0 LTR,"Long Biên, Hà Nội, Việt Nam",2022-08-21 10:00:00
1008,Mitsubishi,Pajero,jeep 5 doors,silver,Gasoline,2010.0,130000.0,AT,178.0,1450000, 3.0 AT Ultimate,6G72,3.0 LTR,"Quận 1, Thành phố Hồ Chí Minh, Việt Nam",2022-08-21 10:00:00
9470,Toyota,Probox,station wagon,,Gasoline,2016.0,78000.0,CVT,109.0,765000, 1.5 DX Comfort,1NZ-FE,1.5 LTR,"Hạ Long, Quảng Ninh, Việt Nam",2022-08-21 10:00:00
820,Honda,Fit,hatchback 5 doors,blue,Gasoline,2013.0,104000.0,Robot,110.0,760000,1.5 Hybrid S Package,LEB,1.5 LTR,"Hải Phòng, Hải Phòng, Việt Nam",2022-08-21 10:00:00
2691,Suzuki,Swift,hatchback 5 doors,blue,Gasoline,2013.0,151000.0,CVT,91.0,550000,1.2 RS 4WD,K12B,1.2 LTR,"Hoàng Mai, Hà Nội, Việt Nam",2022-08-21 10:00:00
1659,Daihatsu,Terios Kid,jeep 5 doors,silver,Gasoline,,139000.0,AT,64.0,360000,,,,"Long Biên, Hà Nội, Việt Nam",2022-08-21 10:00:00
11850,Honda,Insight,sedan,grey,Gasoline,2018.0,132000.0,CVT,109.0,1860000,1.5 EX Black Style,LEB,1.5 LTR,"Quận 8, Thành phố Hồ Chí Minh, Việt Nam",2022-08-21 10:00:00
13488,Subaru,Impreza,station wagon,blue,Gasoline,,280000.0,Manual,102.0,110000,,,,"Quận 1, Thành phố Hồ Chí Minh, Việt Nam",2022-08-21 10:00:00
5878,Mercedes-Benz,GLS-Class,jeep 5 doors,blue,Diesel,2016.0,100000.0,AT,249.0,4550000,350 d 4MATIC Особая серия,OM 642 LS DE 30 LA,3.0 LTR,"Thanh Xuân, Hà Nội, Việt Nam",2022-08-21 11:00:00
13566,Nissan,NV200,minivan,white,Gasoline,,198000.0,Automatic,109.0,1250000,,,,"Quận 8, Thành phố Hồ Chí Minh, Việt Nam",2022-08-21 11:00:00
5774,Nissan,Juke,jeep 5 doors,grey,Gasoline,2014.0,80000.0,CVT,114.0,840000, 1.5 15RS,HR15DE,1.5 LTR,"Bắc Từ Liêm, Hà Nội, Việt Nam",2022-08-21 11:00:00
12985,Toyota,C-HR,jeep 5 doors,white,Gasoline,2017.0,68000.0,CVT,98.0,2000000,Hybrid 1.8 G LED Edition,2ZR-FXE,1.8 LTR,"Quận 1, Thành phố Hồ Chí Minh, Việt Nam",2022-08-21 11:00:00
10370,Mitsubishi,Delica D:3,minivan,white,Gasoline,,220000.0,AT,109.0,676000,,,,"Quận 8, Thành phố Hồ Chí Minh, Việt Nam",2022-08-21 11:00:00
14107,Ford,F150,pickup,grey,Gasoline,2005.0,120000.0,AT,300.0,1600000,5.4 AT 4x4 FX4 Regular Cab Styleside 8',Triton V8,5.4 LTR,"Long Biên, Hà Nội, Việt Nam",2022-08-21 11:00:00
2585,Toyota,Vitz,hatchback 5 doors,grey,Gasoline,2012.0,49000.0,CVT,69.0,599000,1.0 F,1KR-FE,1.0 LTR,"Đông Triều, Quảng Ninh, Việt Nam",2022-08-21 11:00:00
9139,Honda,Fit,hatchback 5 doors,,Gasoline,2011.0,100000.0,CVT,99.0,665000,1.3 G 10th Anniversary,L13A,1.3 LTR,"Long Biên, Hà Nội, Việt Nam",2022-08-21 11:00:00
13337,Honda,Shuttle,station wagon,blue,Gasoline,2015.0,65000.0,Robot,110.0,1175000, 1.5 Hybrid Z,LEB,1.5 LTR,"Hạ Long, Quảng Ninh, Việt Nam",2022-08-21 11:00:00
13202,Honda,Freed Spike,minivan,,Gasoline,,101000.0,CVT,88.0,887000,,,,"Long Biên, Hà Nội, Việt Nam",2022-08-21 11:00:00
11581,Toyota,FJ Cruiser,jeep 5 doors,beige,Gasoline,2017.0,45000.0,AT,276.0,4360000, 4.0 Final Edition 4WD,1GR-FE,4.0 LTR,"Ba Đình, Hà Nội, Việt Nam",2022-08-21 11:00:00
2288,Toyota,Noah,minivan,silver,Gasoline,2019.0,44000.0,CVT,99.0,2240000, 1.8 Hybrid G (7 Seater),2ZR-FXE,1.8 LTR,"Hai Bà Trưng, Hà Nội, Việt Nam",2022-08-21 11:00:00
215,Toyota,Succeed,station wagon,grey,Gasoline,2016.0,172000.0,CVT,109.0,750000, 1.5 UL,1NZ-FE,1.5 LTR,"Hải Phòng, Hải Phòng, Việt Nam",2022-08-21 11:00:00
5581,Mazda,Capella,station wagon,white,Gasoline,1997.0,185000.0,AT,125.0,150000,1.8 SV,FP-DE,1.8 LTR,"Long Biên, Hà Nội, Việt Nam",2022-08-21 11:00:00
14703,Toyota,Crown,sedan,grey,Gasoline,1991.0,120000.0,Manual,135.0,615000,2.0 Deluxe,1G-FE,2.0 LTR,"Quận 1, Thành phố Hồ Chí Minh, Việt Nam",2022-08-21 11:00:00
8137,Nissan,DAYZ,hatchback 5 doors,blue,Gasoline,,66000.0,CVT,64.0,520000,,,,"Bắc Từ Liêm, Hà Nội, Việt Nam",2022-08-21 11:00:00
12143,Honda,Fit,hatchback 5 doors,red,Gasoline,2016.0,43000.0,CVT,100.0,905000, 1.3 13G L Package Fine Edition,L13B,1.3 LTR,"Cầu Giấy, Hà Nội, Việt Nam",2022-08-21 11:00:00
11204,Toyota,Prius,liftback,white,Gasoline,2012.0,230000.0,CVT,99.0,860000,1.8 G,2ZR-FXE,1.8 LTR,"Hoàng Mai, Hà Nội, Việt Nam",2022-08-21 11:00:00
13391,Toyota,RAV4,jeep 5 doors,grey,Gasoline,2015.0,53000.0,CVT,154.0,2700000,2.5 CVT 4WD Limited Hybrid,2AR-FXE,2.5 LTR,"Quận 1, Thành phố Hồ Chí Minh, Việt Nam",2022-08-21 11:00:00
4983,Subaru,Impreza,sedan,grey,Gasoline,2010.0,197000.0,AT,110.0,550000,Anesis 1.5 i-L 4WD,EL15,1.5 LTR,"Cầu Giấy, Hà Nội, Việt Nam",2022-08-21 11:00:00
14314,Toyota,Land Cruiser Prado,jeep 5 doors,brown,Gasoline,2021.0,,AT,163.0,4750000, 2.7 TX 7 seat 4WD,2TR-FE,2.7 LTR,"Đông Triều, Quảng Ninh, Việt Nam",2022-08-21 11:00:00
290,Maserati,Levante,jeep 5 doors,black,Gasoline,2016.0,38000.0,AT,350.0,3900000,3.0 AT Modena,Ferrari F160,3.0 LTR,"Ba Đình, Hà Nội, Việt Nam",2022-08-21 12:00:00
5333,Nissan,March,hatchback 5 doors,blue,Gasoline,2000.0,19000.0,AT,60.0,165000,1.0 Collet,CG10DE,1.0 LTR,"Thanh Xuân, Hà Nội, Việt Nam",2022-08-21 12:00:00
3072,Toyota,Corolla Fielder,station wagon,black,Gasoline,2017.0,80000.0,CVT,74.0,1230000,1.5 Hybrid,1NZ-FXE,1.5 LTR,"Thanh Xuân, Hà Nội, Việt Nam",2022-08-21 12:00:00
11468,Honda,Fit,hatchback 5 doors,black,Gasoline,,70000.0,Robot,110.0,970000,,,,"Cầu Giấy, Hà Nội, Việt Nam",2022-08-21 12:00:00
555,Nissan,Juke,jeep 5 doors,grey,Gasoline,2010.0,160000.0,CVT,190.0,700000,1.6 16GT,MR16DDT,1.6 LTR,"Hoàng Mai, Hà Nội, Việt Nam",2022-08-21 12:00:00
2594,Honda,Stepwgn,minivan,,Gasoline,2015.0,150000.0,CVT,150.0,1310000,1.5 G EX,L15B,1.5 LTR,"Bắc Từ Liêm, Hà Nội, Việt Nam",2022-08-21 12:00:00
1631,Mitsubishi,Delica,minivan,white,Diesel,1997.0,300000.0,AT,140.0,480000,2.8DT Chamonix aero roof,4M40,2.8 LTR,"Hoàng Mai, Hà Nội, Việt Nam",2022-08-21 12:00:00
3824,Toyota,Land Cruiser,jeep 5 doors,black,Diesel,2008.0,296000.0,AT,235.0,2600000,4.5 TD AT Люкс,1VD-FTV,4.5 LTR,"Hải Phòng, Hải Phòng, Việt Nam",2022-08-21 12:00:00
821,Honda,Fit,hatchback 5 doors,red,Gasoline,2002.0,303000.0,CVT,86.0,200000,1.3 A,L13A,1.3 LTR,"Móng Cái, Quảng Ninh, Việt Nam",2022-08-21 12:00:00
10988,Toyota,Harrier,jeep 5 doors,black,Gasoline,2007.0,173000.0,AT,160.0,1010000,2.4 240G 4WD,2AZ-FE,2.4 LTR,"Móng Cái, Quảng Ninh, Việt Nam",2022-08-21 12:00:00
2058,Daihatsu,Mira e:S,hatchback 5 doors,white,Gasoline,2018.0,101000.0,CVT,49.0,555000, 660 G SAIII,KF,0.7 LTR,"Cầu Giấy, Hà Nội, Việt Nam",2022-08-21 12:00:00
5745,Mazda,Axela,hatchback 5 doors,blue,Gasoline,2014.0,97000.0,AT,111.0,923000, 1.5 15S Touring,P5-VPS,1.5 LTR,"Đông Triều, Quảng Ninh, Việt Nam",2022-08-21 12:00:00
11956,Toyota,Prius,liftback,white,Gasoline,2015.0,97000.0,CVT,98.0,1370000,1.8 S E-Four 4WD,2ZR-FXE,1.8 LTR,"Long Biên, Hà Nội, Việt Nam",2022-08-21 12:00:00
9173,Toyota,RAV4,jeep 5 doors,white,Gasoline,2016.0,105000.0,AT,180.0,2250000,2.5 AT 4WD Престиж Safety,2AR-FE,2.5 LTR,"Uông Bí, Quảng Ninh, Việt Nam",2022-08-21 12:00:00
